event_id,user_id,event_timestamp,event_type,feature_name,session_id
evt_020621,user_0584,2024-12-22 19:44:00,feature_use,dashboard_view,sess_04248
evt_020622,user_0584,2024-12-22 19:44:00,feature_use,chart_create,sess_04248
evt_020623,user_0584,2024-12-22 19:45:00,feature_use,alert_create,sess_04248
evt_020624,user_0584,2024-12-22 19:46:00,feature_use,api_call,sess_04248
evt_020625,user_0584,2024-12-22 19:46:00,feature_use,report_export,sess_04248
evt_020626,user_0584,2024-12-22 19:47:00,feature_use,report_create,sess_04248
evt_020627,user_0584,2024-10-06 20:55:00,login,dashboard_view,sess_04249
evt_020628,user_0584,2024-10-06 20:59:00,feature_use,team_invite,sess_04249
evt_020629,user_0584,2024-10-06 21:04:00,feature_use,report_create,sess_04249
evt_020630,user_0584,2024-10-06 21:09:00,feature_use,collaboration_edit,sess_04249
evt_020631,user_0584,2024-10-06 21:14:00,feature_use,dashboard_view,sess_04249
evt_020632,user_0584,2024-10-06 21:19:00,feature_use,data_upload,sess_04249
evt_020633,user_0584,2024-10-06 21:24:00,feature_use,team_invite,sess_04249
evt_020634,user_0584,2024-10-06 21:29:00,logout,,sess_04249
evt_020635,user_0584,2024-10-30 19:17:00,login,dashboard_view,sess_04250
evt_020636,user_0584,2024-10-30 19:48:00,feature_use,report_export,sess_04250
evt_020637,user_0584,2024-10-30 20:19:00,feature_use,report_export,sess_04250
evt_020638,user_0584,2024-10-30 20:50:00,feature_use,dashboard_view,sess_04250
evt_020639,user_0584,2024-10-30 21:21:00,feature_use,report_create,sess_04250
evt_020640,user_0584,2024-11-14 14:13:00,login,dashboard_view,sess_04251
evt_020641,user_0584,2024-11-14 14:16:00,feature_use,chart_create,sess_04251
evt_020642,user_0584,2024-11-14 14:19:00,feature_use,collaboration_edit,sess_04251
evt_020643,user_0584,2024-11-14 14:22:00,feature_use,chart_create,sess_04251
evt_020644,user_0584,2024-11-14 14:25:00,feature_use,team_invite,sess_04251
evt_020645,user_0584,2024-11-14 14:28:00,feature_use,dashboard_view,sess_04251
evt_020646,user_0584,2024-11-14 14:31:00,logout,,sess_04251
evt_020647,user_0584,2024-10-15 19:08:00,login,dashboard_view,sess_04252
evt_020648,user_0584,2024-10-15 19:08:00,feature_use,report_export,sess_04252
evt_020649,user_0584,2024-10-15 19:08:00,feature_use,team_invite,sess_04252
evt_020650,user_0584,2024-10-15 19:09:00,feature_use,chart_create,sess_04252
evt_020651,user_0584,2024-10-15 19:09:00,logout,,sess_04252
evt_020652,user_0584,2024-10-26 08:15:00,login,dashboard_view,sess_04253
evt_020653,user_0584,2024-10-26 08:24:00,feature_use,api_call,sess_04253
evt_020654,user_0584,2024-12-06 20:33:00,login,dashboard_view,sess_04254
evt_020655,user_0584,2024-12-06 20:36:00,feature_use,data_upload,sess_04254
evt_020656,user_0584,2024-12-06 20:40:00,feature_use,report_create,sess_04254
evt_020657,user_0584,2024-12-06 20:44:00,feature_use,data_upload,sess_04254
evt_020658,user_0584,2024-12-06 20:48:00,feature_use,report_export,sess_04254
evt_020659,user_0584,2024-12-06 20:52:00,feature_use,dashboard_view,sess_04254
evt_020660,user_0584,2024-12-06 20:56:00,feature_use,report_export,sess_04254
evt_020661,user_0584,2024-12-06 21:00:00,feature_use,data_upload,sess_04254
evt_020662,user_0584,2024-10-15 20:22:00,login,dashboard_view,sess_04255
evt_020663,user_0584,2024-10-15 20:25:00,logout,,sess_04255
evt_020664,user_0584,2024-09-22 20:47:00,login,dashboard_view,sess_04256
evt_020665,user_0584,2024-09-22 20:55:00,feature_use,chart_create,sess_04256
evt_020666,user_0584,2024-09-22 21:03:00,feature_use,chart_create,sess_04256
evt_020667,user_0584,2024-09-22 21:11:00,feature_use,report_export,sess_04256
evt_020668,user_0584,2024-09-22 21:19:00,feature_use,alert_create,sess_04256
evt_020669,user_0584,2024-09-22 21:27:00,feature_use,dashboard_view,sess_04256
evt_020670,user_0584,2024-12-11 17:38:00,login,dashboard_view,sess_04257
evt_020671,user_0584,2024-12-11 18:00:00,feature_use,api_call,sess_04257
evt_020672,user_0584,2024-12-11 18:23:00,feature_use,dashboard_view,sess_04257
evt_020673,user_0584,2024-12-11 18:45:00,feature_use,report_export,sess_04257
evt_020674,user_0584,2024-12-11 19:08:00,feature_use,data_upload,sess_04257
evt_020675,user_0584,2024-12-11 19:30:00,feature_use,data_upload,sess_04257
evt_020676,user_0584,2024-12-11 19:53:00,feature_use,dashboard_view,sess_04257
evt_020677,user_0584,2024-12-11 20:15:00,feature_use,data_upload,sess_04257
evt_020678,user_0584,2024-10-16 09:01:00,login,dashboard_view,sess_04258
evt_020679,user_0584,2024-10-16 09:05:00,feature_use,dashboard_view,sess_04258
evt_020680,user_0584,2024-10-16 09:10:00,feature_use,api_call,sess_04258
evt_020681,user_0584,2024-10-16 09:14:00,feature_use,api_call,sess_04258
evt_020682,user_0584,2024-10-16 09:19:00,feature_use,report_create,sess_04258
evt_020683,user_0584,2024-10-16 09:23:00,logout,,sess_04258
evt_020684,user_0584,2024-12-16 13:44:00,login,dashboard_view,sess_04259
evt_020685,user_0584,2024-12-16 13:46:00,feature_use,chart_create,sess_04259
evt_020686,user_0584,2024-12-16 13:49:00,feature_use,report_export,sess_04259
evt_020687,user_0584,2024-12-16 13:52:00,feature_use,api_call,sess_04259
evt_020688,user_0584,2024-12-16 13:54:00,feature_use,api_call,sess_04259
evt_020689,user_0584,2024-12-16 13:57:00,feature_use,chart_create,sess_04259
evt_020690,user_0584,2024-12-16 14:00:00,feature_use,api_call,sess_04259
evt_020691,user_0584,2024-11-03 12:28:00,login,dashboard_view,sess_04260
evt_020692,user_0584,2024-11-03 12:32:00,feature_use,report_create,sess_04260
evt_020693,user_0584,2024-11-03 12:37:00,feature_use,api_call,sess_04260
evt_020694,user_0584,2024-11-03 12:41:00,feature_use,report_export,sess_04260
evt_020695,user_0584,2024-11-03 12:46:00,feature_use,api_call,sess_04260
evt_020696,user_0585,2024-08-18 13:19:00,signup,account_creation,sess_04261
evt_020697,user_0585,2024-08-18 13:19:00,feature_use,report_create,sess_04261
evt_020698,user_0585,2024-08-18 13:20:00,feature_use,data_upload,sess_04261
evt_020699,user_0585,2024-08-18 13:20:00,feature_use,api_call,sess_04261
evt_020700,user_0585,2024-08-18 13:21:00,feature_use,report_create,sess_04261
evt_020701,user_0585,2024-08-18 13:21:00,feature_use,report_export,sess_04261
evt_020702,user_0585,2024-09-05 14:06:00,login,dashboard_view,sess_04262
evt_020703,user_0585,2024-09-05 14:19:00,feature_use,chart_create,sess_04262
evt_020704,user_0585,2024-09-05 14:32:00,feature_use,collaboration_edit,sess_04262
evt_020705,user_0585,2024-09-05 14:45:00,feature_use,chart_create,sess_04262
evt_020706,user_0585,2024-10-18 19:55:00,login,dashboard_view,sess_04263
evt_020707,user_0585,2024-10-18 19:59:00,feature_use,collaboration_edit,sess_04263
evt_020708,user_0585,2024-10-18 20:03:00,logout,,sess_04263
evt_020709,user_0585,2024-11-21 08:53:00,login,dashboard_view,sess_04264
evt_020710,user_0585,2024-11-21 08:57:00,feature_use,report_create,sess_04264
evt_020711,user_0585,2024-11-21 09:01:00,logout,,sess_04264
evt_020712,user_0585,2024-11-04 09:13:00,login,dashboard_view,sess_04265
evt_020713,user_0585,2024-11-04 09:19:00,feature_use,chart_create,sess_04265
evt_020714,user_0585,2024-11-04 09:26:00,feature_use,chart_create,sess_04265
evt_020715,user_0585,2024-11-04 09:32:00,logout,,sess_04265
evt_020716,user_0585,2024-07-03 15:39:00,login,dashboard_view,sess_04266
evt_020717,user_0585,2024-07-03 15:40:00,feature_use,alert_create,sess_04266
evt_020718,user_0585,2024-07-03 15:42:00,feature_use,collaboration_edit,sess_04266
evt_020719,user_0585,2024-07-03 15:44:00,feature_use,team_invite,sess_04266
evt_020720,user_0585,2024-07-03 15:46:00,feature_use,alert_create,sess_04266
evt_020721,user_0585,2024-07-03 15:47:00,feature_use,report_export,sess_04266
evt_020722,user_0585,2024-07-03 15:49:00,feature_use,data_upload,sess_04266
evt_020723,user_0585,2024-07-03 15:51:00,feature_use,api_call,sess_04266
evt_020724,user_0585,2024-07-18 19:56:00,login,dashboard_view,sess_04267
evt_020725,user_0585,2024-07-18 19:59:00,feature_use,collaboration_edit,sess_04267
evt_020726,user_0585,2024-07-18 20:02:00,feature_use,report_create,sess_04267
evt_020727,user_0585,2024-07-18 20:05:00,feature_use,report_export,sess_04267
evt_020728,user_0585,2024-07-18 20:09:00,feature_use,collaboration_edit,sess_04267
evt_020729,user_0585,2024-07-18 20:12:00,feature_use,collaboration_edit,sess_04267
evt_020730,user_0585,2024-07-18 20:15:00,feature_use,dashboard_view,sess_04267
evt_020731,user_0585,2024-07-18 20:18:00,feature_use,chart_create,sess_04267
evt_020732,user_0585,2024-06-21 19:38:00,login,dashboard_view,sess_04268
evt_020733,user_0585,2024-06-21 19:38:00,feature_use,report_export,sess_04268
evt_020734,user_0585,2024-08-20 17:15:00,login,dashboard_view,sess_04269
evt_020735,user_0585,2024-08-20 17:22:00,feature_use,team_invite,sess_04269
evt_020736,user_0585,2024-08-20 17:29:00,feature_use,team_invite,sess_04269
evt_020737,user_0585,2024-08-20 17:36:00,feature_use,api_call,sess_04269
evt_020738,user_0585,2024-08-20 17:43:00,feature_use,report_create,sess_04269
evt_020739,user_0585,2024-08-20 17:50:00,feature_use,data_upload,sess_04269
evt_020740,user_0585,2024-06-14 20:47:00,login,dashboard_view,sess_04270
evt_020741,user_0585,2024-06-14 21:22:00,feature_use,integration_setup,sess_04270
evt_020742,user_0585,2024-07-10 10:02:00,login,dashboard_view,sess_04271
evt_020743,user_0585,2024-07-10 10:05:00,feature_use,integration_setup,sess_04271
evt_020744,user_0585,2024-07-10 10:08:00,feature_use,team_invite,sess_04271
evt_020745,user_0585,2024-07-10 10:11:00,feature_use,collaboration_edit,sess_04271
evt_020746,user_0585,2024-07-10 10:15:00,feature_use,report_create,sess_04271
evt_020747,user_0585,2024-07-10 10:18:00,feature_use,dashboard_view,sess_04271
evt_020748,user_0585,2024-07-10 10:21:00,feature_use,dashboard_view,sess_04271
evt_020749,user_0585,2024-07-10 10:24:00,feature_use,data_upload,sess_04271
evt_020750,user_0585,2024-07-11 14:16:00,login,dashboard_view,sess_04272
evt_020751,user_0585,2024-07-11 14:41:00,feature_use,integration_setup,sess_04272
evt_020752,user_0585,2024-07-11 15:07:00,logout,,sess_04272
evt_020753,user_0585,2024-07-16 10:47:00,login,dashboard_view,sess_04273
evt_020754,user_0585,2024-07-16 10:47:00,feature_use,collaboration_edit,sess_04273
evt_020755,user_0585,2024-07-16 10:48:00,feature_use,integration_setup,sess_04273
evt_020756,user_0585,2024-07-16 10:48:00,feature_use,collaboration_edit,sess_04273
evt_020757,user_0585,2024-07-16 10:49:00,feature_use,report_create,sess_04273
evt_020758,user_0585,2024-07-16 10:49:00,feature_use,data_upload,sess_04273
evt_020759,user_0585,2024-07-16 10:50:00,feature_use,report_export,sess_04273
evt_020760,user_0585,2024-07-16 10:50:00,feature_use,report_export,sess_04273
evt_020761,user_0585,2024-11-21 08:40:00,login,dashboard_view,sess_04274
evt_020762,user_0585,2024-11-21 08:48:00,feature_use,api_call,sess_04274
evt_020763,user_0585,2024-07-05 15:25:00,login,dashboard_view,sess_04275
evt_020764,user_0585,2024-07-05 15:28:00,feature_use,alert_create,sess_04275
evt_020765,user_0585,2024-07-05 15:31:00,feature_use,chart_create,sess_04275
evt_020766,user_0585,2024-07-05 15:34:00,feature_use,team_invite,sess_04275
evt_020767,user_0585,2024-07-05 15:38:00,feature_use,report_export,sess_04275
evt_020768,user_0585,2024-07-05 15:41:00,feature_use,api_call,sess_04275
evt_020769,user_0585,2024-07-05 15:44:00,logout,,sess_04275
evt_020770,user_0585,2024-10-31 16:57:00,login,dashboard_view,sess_04276
evt_020771,user_0585,2024-10-31 17:01:00,feature_use,alert_create,sess_04276
evt_020772,user_0585,2024-10-31 17:05:00,feature_use,team_invite,sess_04276
evt_020773,user_0585,2024-10-31 17:09:00,feature_use,api_call,sess_04276
evt_020774,user_0585,2024-10-31 17:13:00,logout,,sess_04276
evt_020775,user_0585,2024-07-18 11:34:00,login,dashboard_view,sess_04277
evt_020776,user_0586,2024-07-18 17:02:00,signup,account_creation,sess_04278
evt_020777,user_0586,2024-07-18 17:05:00,logout,,sess_04278
evt_020778,user_0586,2024-08-11 13:32:00,login,dashboard_view,sess_04279
evt_020779,user_0586,2024-08-11 13:32:00,feature_use,integration_setup,sess_04279
evt_020780,user_0586,2024-08-11 13:33:00,feature_use,api_call,sess_04279
evt_020781,user_0586,2024-08-11 13:33:00,feature_use,api_call,sess_04279
evt_020782,user_0587,2024-11-27 16:26:00,signup,account_creation,sess_04280
evt_020783,user_0587,2024-11-27 16:29:00,logout,,sess_04280
evt_020784,user_0587,2024-11-12 15:41:00,login,dashboard_view,sess_04281
evt_020785,user_0587,2024-11-12 15:42:00,logout,,sess_04281
evt_020786,user_0588,2024-12-26 11:14:00,signup,account_creation,sess_04282
evt_020787,user_0588,2024-12-26 11:25:00,feature_use,data_upload,sess_04282
evt_020788,user_0588,2024-12-26 11:36:00,feature_use,integration_setup,sess_04282
evt_020789,user_0588,2024-12-30 14:54:00,login,dashboard_view,sess_04283
evt_020790,user_0588,2024-12-30 14:54:00,feature_use,alert_create,sess_04283
evt_020791,user_0588,2024-12-30 14:55:00,feature_use,data_upload,sess_04283
evt_020792,user_0588,2024-12-30 14:55:00,feature_use,report_create,sess_04283
evt_020793,user_0588,2024-12-30 14:56:00,feature_use,team_invite,sess_04283
evt_020794,user_0588,2024-12-30 14:57:00,feature_use,data_upload,sess_04283
evt_020795,user_0588,2024-12-30 14:57:00,feature_use,integration_setup,sess_04283
evt_020796,user_0588,2024-12-30 14:58:00,feature_use,chart_create,sess_04283
evt_020797,user_0588,2024-12-04 13:31:00,login,dashboard_view,sess_04284
evt_020798,user_0588,2024-12-04 13:31:00,feature_use,team_invite,sess_04284
evt_020799,user_0588,2024-12-04 13:31:00,feature_use,report_create,sess_04284
evt_020800,user_0588,2024-12-10 13:06:00,login,dashboard_view,sess_04285
evt_020801,user_0588,2024-12-10 13:08:00,feature_use,api_call,sess_04285
evt_020802,user_0588,2024-12-10 13:11:00,feature_use,integration_setup,sess_04285
evt_020803,user_0588,2024-12-10 13:13:00,feature_use,collaboration_edit,sess_04285
evt_020804,user_0588,2024-12-10 13:16:00,feature_use,integration_setup,sess_04285
evt_020805,user_0588,2024-12-10 13:18:00,feature_use,team_invite,sess_04285
evt_020806,user_0588,2024-12-10 13:21:00,feature_use,collaboration_edit,sess_04285
evt_020807,user_0588,2024-12-10 13:23:00,feature_use,team_invite,sess_04285
evt_020808,user_0588,2024-11-27 13:50:00,login,dashboard_view,sess_04286
evt_020809,user_0588,2024-11-27 13:54:00,feature_use,dashboard_view,sess_04286
evt_020810,user_0588,2024-11-27 13:58:00,feature_use,dashboard_view,sess_04286
evt_020811,user_0588,2024-11-27 14:03:00,feature_use,chart_create,sess_04286
evt_020812,user_0588,2024-11-27 14:07:00,feature_use,chart_create,sess_04286
evt_020813,user_0588,2024-11-15 10:11:00,login,dashboard_view,sess_04287
evt_020814,user_0588,2024-11-15 10:19:00,feature_use,integration_setup,sess_04287
evt_020815,user_0588,2024-11-15 10:28:00,feature_use,data_upload,sess_04287
evt_020816,user_0588,2024-11-15 10:36:00,feature_use,alert_create,sess_04287
evt_020817,user_0588,2024-11-15 10:45:00,feature_use,data_upload,sess_04287
evt_020818,user_0588,2024-11-15 10:53:00,logout,,sess_04287
evt_020819,user_0588,2024-12-17 10:11:00,login,dashboard_view,sess_04288
evt_020820,user_0588,2024-12-17 10:18:00,feature_use,team_invite,sess_04288
evt_020821,user_0588,2024-12-17 10:25:00,feature_use,report_create,sess_04288
evt_020822,user_0588,2024-11-18 13:30:00,login,dashboard_view,sess_04289
evt_020823,user_0588,2024-11-18 13:31:00,feature_use,team_invite,sess_04289
evt_020824,user_0588,2024-11-18 13:33:00,feature_use,chart_create,sess_04289
evt_020825,user_0588,2024-11-18 13:35:00,feature_use,api_call,sess_04289
evt_020826,user_0588,2024-11-18 13:36:00,feature_use,report_export,sess_04289
evt_020827,user_0588,2024-11-18 13:38:00,feature_use,chart_create,sess_04289
evt_020828,user_0588,2024-11-27 08:17:00,login,dashboard_view,sess_04290
evt_020829,user_0588,2024-11-27 08:37:00,logout,,sess_04290
evt_020830,user_0588,2024-11-29 12:13:00,login,dashboard_view,sess_04291
evt_020831,user_0588,2024-11-29 12:22:00,feature_use,report_export,sess_04291
evt_020832,user_0588,2024-12-05 08:34:00,login,dashboard_view,sess_04292
evt_020833,user_0588,2024-12-05 08:35:00,feature_use,chart_create,sess_04292
evt_020834,user_0589,2024-09-27 16:09:00,signup,account_creation,sess_04293
evt_020835,user_0589,2024-09-27 16:15:00,feature_use,dashboard_view,sess_04293
evt_020836,user_0589,2024-06-19 13:40:00,login,dashboard_view,sess_04294
evt_020837,user_0589,2024-06-19 13:45:00,feature_use,report_export,sess_04294
evt_020838,user_0589,2024-06-19 13:50:00,feature_use,data_upload,sess_04294
evt_020839,user_0589,2024-06-19 13:55:00,feature_use,chart_create,sess_04294
evt_020840,user_0589,2024-06-19 14:00:00,feature_use,collaboration_edit,sess_04294
evt_020841,user_0589,2024-06-19 14:05:00,feature_use,report_export,sess_04294
evt_020842,user_0589,2024-06-19 14:10:00,feature_use,report_export,sess_04294
evt_020843,user_0590,2024-07-12 19:43:00,signup,account_creation,sess_04295
evt_020844,user_0590,2024-07-12 19:44:00,feature_use,data_upload,sess_04295
evt_020845,user_0590,2024-07-12 19:45:00,feature_use,collaboration_edit,sess_04295
evt_020846,user_0590,2024-07-12 19:46:00,feature_use,integration_setup,sess_04295
evt_020847,user_0590,2024-07-12 19:47:00,feature_use,report_export,sess_04295
evt_020848,user_0590,2024-07-12 19:48:00,feature_use,alert_create,sess_04295
evt_020849,user_0590,2024-07-12 19:49:00,logout,,sess_04295
evt_020850,user_0590,2024-10-08 18:41:00,login,dashboard_view,sess_04296
evt_020851,user_0590,2024-10-08 18:41:00,feature_use,collaboration_edit,sess_04296
evt_020852,user_0590,2024-10-08 18:42:00,feature_use,team_invite,sess_04296
evt_020853,user_0590,2024-10-08 18:43:00,feature_use,chart_create,sess_04296
evt_020854,user_0590,2024-10-08 18:43:00,feature_use,collaboration_edit,sess_04296
evt_020855,user_0590,2024-10-08 18:44:00,feature_use,dashboard_view,sess_04296
evt_020856,user_0590,2024-10-08 18:45:00,feature_use,alert_create,sess_04296
evt_020857,user_0590,2024-08-13 18:42:00,login,dashboard_view,sess_04297
evt_020858,user_0590,2024-08-13 18:43:00,feature_use,api_call,sess_04297
evt_020859,user_0591,2024-03-06 08:28:00,signup,account_creation,sess_04298
evt_020860,user_0591,2024-03-06 08:28:00,feature_use,report_export,sess_04298
evt_020861,user_0591,2024-03-06 08:28:00,feature_use,data_upload,sess_04298
evt_020862,user_0591,2024-03-06 08:29:00,feature_use,data_upload,sess_04298
evt_020863,user_0591,2024-03-06 08:29:00,feature_use,integration_setup,sess_04298
evt_020864,user_0591,2024-03-06 08:29:00,feature_use,integration_setup,sess_04298
evt_020865,user_0591,2024-09-03 17:19:00,login,dashboard_view,sess_04299
evt_020866,user_0591,2024-09-03 17:20:00,feature_use,alert_create,sess_04299
evt_020867,user_0591,2024-09-03 17:21:00,feature_use,chart_create,sess_04299
evt_020868,user_0591,2024-09-03 17:22:00,feature_use,integration_setup,sess_04299
evt_020869,user_0591,2024-09-03 17:23:00,feature_use,dashboard_view,sess_04299
evt_020870,user_0591,2024-09-03 17:24:00,feature_use,collaboration_edit,sess_04299
evt_020871,user_0591,2024-09-03 17:25:00,logout,,sess_04299
evt_020872,user_0591,2024-09-19 16:10:00,login,dashboard_view,sess_04300
evt_020873,user_0591,2024-09-19 16:11:00,feature_use,team_invite,sess_04300
evt_020874,user_0591,2024-09-19 16:13:00,feature_use,dashboard_view,sess_04300
evt_020875,user_0591,2024-09-19 16:15:00,feature_use,alert_create,sess_04300
evt_020876,user_0591,2024-09-19 16:17:00,feature_use,team_invite,sess_04300
evt_020877,user_0591,2024-09-19 16:19:00,feature_use,team_invite,sess_04300
evt_020878,user_0591,2024-09-19 16:21:00,logout,,sess_04300
evt_020879,user_0592,2024-10-17 10:36:00,signup,account_creation,sess_04301
evt_020880,user_0592,2024-10-17 10:36:00,feature_use,report_export,sess_04301
evt_020881,user_0592,2024-10-17 10:36:00,feature_use,integration_setup,sess_04301
evt_020882,user_0592,2024-10-17 10:37:00,feature_use,integration_setup,sess_04301
evt_020883,user_0592,2024-10-17 10:37:00,feature_use,collaboration_edit,sess_04301
evt_020884,user_0592,2024-05-26 11:51:00,login,dashboard_view,sess_04302
evt_020885,user_0592,2024-05-26 11:59:00,feature_use,report_export,sess_04302
evt_020886,user_0592,2024-05-26 12:08:00,feature_use,team_invite,sess_04302
evt_020887,user_0592,2024-05-26 12:17:00,feature_use,api_call,sess_04302
evt_020888,user_0592,2024-05-26 12:26:00,feature_use,report_export,sess_04302
evt_020889,user_0592,2024-05-26 12:34:00,feature_use,api_call,sess_04302
evt_020890,user_0592,2024-05-26 12:43:00,feature_use,chart_create,sess_04302
evt_020891,user_0592,2024-05-26 12:52:00,feature_use,data_upload,sess_04302
evt_020892,user_0592,2024-10-10 16:52:00,login,dashboard_view,sess_04303
evt_020893,user_0592,2024-10-10 16:57:00,feature_use,collaboration_edit,sess_04303
evt_020894,user_0592,2024-10-10 17:02:00,feature_use,report_export,sess_04303
evt_020895,user_0592,2024-10-10 17:07:00,feature_use,api_call,sess_04303
evt_020896,user_0592,2024-10-10 17:12:00,feature_use,dashboard_view,sess_04303
evt_020897,user_0592,2024-10-10 17:17:00,feature_use,data_upload,sess_04303
evt_020898,user_0592,2024-10-10 17:22:00,logout,,sess_04303
evt_020899,user_0592,2024-07-14 12:40:00,login,dashboard_view,sess_04304
evt_020900,user_0592,2024-07-14 12:45:00,feature_use,integration_setup,sess_04304
evt_020901,user_0592,2024-07-14 12:51:00,feature_use,integration_setup,sess_04304
evt_020902,user_0592,2024-07-14 12:56:00,logout,,sess_04304
evt_020903,user_0592,2024-09-09 09:59:00,login,dashboard_view,sess_04305
evt_020904,user_0592,2024-09-09 10:10:00,feature_use,collaboration_edit,sess_04305
evt_020905,user_0592,2024-09-09 10:21:00,feature_use,integration_setup,sess_04305
evt_020906,user_0592,2024-09-09 10:32:00,feature_use,report_create,sess_04305
evt_020907,user_0592,2024-09-22 16:25:00,login,dashboard_view,sess_04306
evt_020908,user_0592,2024-09-22 16:25:00,feature_use,alert_create,sess_04306
evt_020909,user_0592,2024-09-22 16:26:00,feature_use,alert_create,sess_04306
evt_020910,user_0592,2024-12-04 19:33:00,login,dashboard_view,sess_04307
evt_020911,user_0592,2024-12-04 19:36:00,feature_use,collaboration_edit,sess_04307
evt_020912,user_0592,2024-12-04 19:39:00,feature_use,report_export,sess_04307
evt_020913,user_0592,2024-12-04 19:42:00,feature_use,data_upload,sess_04307
evt_020914,user_0592,2024-12-04 19:45:00,feature_use,data_upload,sess_04307
evt_020915,user_0592,2024-07-21 08:48:00,login,dashboard_view,sess_04308
evt_020916,user_0592,2024-07-21 08:56:00,feature_use,collaboration_edit,sess_04308
evt_020917,user_0592,2024-07-21 09:04:00,logout,,sess_04308
evt_020918,user_0593,2024-12-22 13:26:00,signup,account_creation,sess_04309
evt_020919,user_0593,2024-12-22 13:29:00,feature_use,report_create,sess_04309
evt_020920,user_0593,2024-12-22 13:32:00,feature_use,chart_create,sess_04309
evt_020921,user_0593,2024-12-22 13:35:00,feature_use,data_upload,sess_04309
evt_020922,user_0593,2024-12-22 13:39:00,feature_use,data_upload,sess_04309
evt_020923,user_0593,2024-12-22 13:42:00,feature_use,dashboard_view,sess_04309
evt_020924,user_0593,2024-12-22 13:45:00,feature_use,alert_create,sess_04309
evt_020925,user_0593,2024-12-22 13:48:00,logout,,sess_04309
evt_020926,user_0593,2024-12-15 11:55:00,login,dashboard_view,sess_04310
evt_020927,user_0593,2024-12-15 12:06:00,logout,,sess_04310
evt_020928,user_0594,2024-12-13 17:47:00,signup,account_creation,sess_04311
evt_020929,user_0594,2024-12-13 17:48:00,feature_use,data_upload,sess_04311
evt_020930,user_0594,2024-12-13 17:49:00,feature_use,api_call,sess_04311
evt_020931,user_0595,2024-11-12 15:31:00,signup,account_creation,sess_04312
evt_020932,user_0595,2024-11-12 15:38:00,feature_use,chart_create,sess_04312
evt_020933,user_0595,2024-11-12 15:45:00,feature_use,collaboration_edit,sess_04312
evt_020934,user_0595,2024-11-12 15:52:00,feature_use,alert_create,sess_04312
evt_020935,user_0595,2024-11-12 15:59:00,feature_use,dashboard_view,sess_04312
evt_020936,user_0595,2024-11-12 16:06:00,feature_use,report_create,sess_04312
evt_020937,user_0596,2024-12-31 08:04:00,signup,account_creation,sess_04313
evt_020938,user_0596,2024-12-31 08:04:00,feature_use,chart_create,sess_04313
evt_020939,user_0596,2024-12-31 08:05:00,feature_use,report_create,sess_04313
evt_020940,user_0596,2024-12-31 08:06:00,feature_use,alert_create,sess_04313
evt_020941,user_0596,2024-12-31 08:07:00,logout,,sess_04313
evt_020942,user_0596,2024-06-11 18:09:00,login,dashboard_view,sess_04314
evt_020943,user_0596,2024-06-11 18:33:00,feature_use,collaboration_edit,sess_04314
evt_020944,user_0596,2024-06-11 18:57:00,feature_use,report_create,sess_04314
evt_020945,user_0596,2024-08-04 09:59:00,login,dashboard_view,sess_04315
evt_020946,user_0596,2024-08-04 10:40:00,feature_use,chart_create,sess_04315
evt_020947,user_0596,2024-08-04 11:21:00,feature_use,integration_setup,sess_04315
evt_020948,user_0596,2024-12-02 11:43:00,login,dashboard_view,sess_04316
evt_020949,user_0596,2024-12-02 11:46:00,feature_use,data_upload,sess_04316
evt_020950,user_0596,2024-11-08 16:11:00,login,dashboard_view,sess_04317
evt_020951,user_0596,2024-11-08 16:33:00,feature_use,report_export,sess_04317
evt_020952,user_0596,2024-07-26 11:07:00,login,dashboard_view,sess_04318
evt_020953,user_0596,2024-07-26 11:07:00,feature_use,collaboration_edit,sess_04318
evt_020954,user_0596,2024-07-26 11:07:00,feature_use,integration_setup,sess_04318
evt_020955,user_0596,2024-07-26 11:07:00,feature_use,api_call,sess_04318
evt_020956,user_0596,2024-07-26 11:07:00,feature_use,report_export,sess_04318
evt_020957,user_0596,2024-07-26 11:07:00,feature_use,dashboard_view,sess_04318
evt_020958,user_0596,2024-07-26 17:22:00,login,dashboard_view,sess_04319
evt_020959,user_0596,2024-07-26 17:25:00,feature_use,dashboard_view,sess_04319
evt_020960,user_0596,2024-07-26 17:28:00,feature_use,chart_create,sess_04319
evt_020961,user_0596,2024-07-26 17:31:00,feature_use,report_create,sess_04319
evt_020962,user_0596,2024-07-26 17:34:00,feature_use,api_call,sess_04319
evt_020963,user_0596,2024-07-26 17:37:00,feature_use,api_call,sess_04319
evt_020964,user_0596,2024-09-20 17:44:00,login,dashboard_view,sess_04320
evt_020965,user_0596,2024-09-20 17:47:00,feature_use,dashboard_view,sess_04320
evt_020966,user_0596,2024-09-20 17:51:00,feature_use,dashboard_view,sess_04320
evt_020967,user_0596,2024-09-20 17:54:00,feature_use,dashboard_view,sess_04320
evt_020968,user_0596,2024-09-20 17:58:00,feature_use,report_create,sess_04320
evt_020969,user_0596,2024-09-20 18:01:00,feature_use,collaboration_edit,sess_04320
evt_020970,user_0596,2024-09-20 18:05:00,feature_use,report_create,sess_04320
evt_020971,user_0596,2024-09-14 13:53:00,login,dashboard_view,sess_04321
evt_020972,user_0596,2024-09-14 14:03:00,feature_use,report_export,sess_04321
evt_020973,user_0596,2024-09-14 14:13:00,feature_use,data_upload,sess_04321
